ANO,TURNO,MUNICÍPIO,CANDIDATO,PARTIDO,VOTOS,LOCAL DE VOTAÇÃO,BAIRRO,REGIONAL
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,98,EMTI MARIA DA HORA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,75,EMTI MARIA DA HORA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,89,EMTI MARIA DA HORA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,87,EMTI MARIA DA HORA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,81,EMTI MARIA DA HORA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,EMTI MARIA DA HORA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,95,EMTI MARIA DA HORA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,139,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,127,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,139,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,137,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,142,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,156,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,146,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,140,EEFM JOSE LEOPOLDINO DA SILVA FILHO - UV4,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,140,EMEIF IRMÃ MARIA EVANETE,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,132,EMEIF IRMÃ MARIA EVANETE,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,79,ESCOLA JOÃO PAULO II,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,85,ESCOLA JOÃO PAULO II,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,84,ESCOLA JOÃO PAULO II,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,67,ESCOLA JOÃO PAULO II,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,67,ESCOLA JOÃO PAULO II,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,82,ESCOLA JOÃO PAULO II,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,103,EMEIF EDILSON BRASIL SOAREZ - UV 3,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,111,EMEIF EDILSON BRASIL SOAREZ - UV 3,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,99,EMEIF EDILSON BRASIL SOAREZ - UV 3,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,132,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,135,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,150,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,138,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,133,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,128,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,134,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,132,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,141,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,131,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,ESCOLA MUNICIPAL PROF AMERICO BARREIRA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,96,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,89,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,100,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,95,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,EEFM MARIA ANTONIETA NUNES - UV 9,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,123,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,130,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,137,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,136,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,132,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,135,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,133,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,124,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,131,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,142,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,131,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,108,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,128,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,120,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,121,EEM PROF JOSE MARIA CAMPOS DE OLIVEIRA - UV 8,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,134,ESCOLA PE JOSE ARIMATEIA DINIZ,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,109,ESCOLA PE JOSE ARIMATEIA DINIZ,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,80,EEF PATRONATO DA SAGRADA FAMILIA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,EEF PATRONATO DA SAGRADA FAMILIA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,81,EEF PATRONATO DA SAGRADA FAMILIA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,85,EEF PATRONATO DA SAGRADA FAMILIA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,92,EEF PATRONATO DA SAGRADA FAMILIA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,84,EEF PATRONATO DA SAGRADA FAMILIA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,118,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,93,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,103,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,99,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,93,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EMEIF DOLORES ALCANTARA,AUTRAN NUNES,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,84,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,79,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,85,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,94,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,89,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,104,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,94,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,98,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,96,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,106,EEFM PROF PLACIDO ADERALDO CASTELO - UV 7B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,110,EEFM PROF. EDMILSON GUIMARAES DE ALMEIDA UV 10,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,115,EEFM PROF. EDMILSON GUIMARAES DE ALMEIDA UV 10,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,EEFM PROF. EDMILSON GUIMARAES DE ALMEIDA UV 10,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EEFM PROF. EDMILSON GUIMARAES DE ALMEIDA UV 10,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,83,EMEIF GERARDO MILTON DE SA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,82,EMEIF GERARDO MILTON DE SA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,93,EMEIF GERARDO MILTON DE SA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,92,EMEIF GERARDO MILTON DE SA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,82,EMEIF GERARDO MILTON DE SA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,77,EMEIF GERARDO MILTON DE SA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,83,EMEIF GERARDO MILTON DE SA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,88,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,83,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,93,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,89,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,92,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,95,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,87,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,75,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,85,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,75,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,96,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,96,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,86,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,91,EEFM ANTONIO BEZERRA,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EEF JOSE MILITAO DE ALBUQUERQUE - UV-11-B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,124,EEF JOSE MILITAO DE ALBUQUERQUE - UV-11-B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,EEF JOSE MILITAO DE ALBUQUERQUE - UV-11-B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,106,EEF JOSE MILITAO DE ALBUQUERQUE - UV-11-B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,108,EEF JOSE MILITAO DE ALBUQUERQUE - UV-11-B,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,153,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,149,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,131,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,136,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,145,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,130,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,123,ESCOLA MUNICIPAL DEP MURILO AGUIAR,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,107,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,97,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,127,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,128,EEFM DR UBIRAJARA INDIO DO CEARA - UV-7A,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,COLÉGIO ESSENCIAL,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,112,COLÉGIO ESSENCIAL,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,COLÉGIO ESSENCIAL,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,128,COLÉGIO ESSENCIAL,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,98,COLÉGIO ESSENCIAL,ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,93,EMEIF MANOEL CAETANO DE SOUZA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,ESCOLA MUNICIPAL DEP JOAO FREDERICO FERREIRA GOMES,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,120,ESCOLA MUNICIPAL DEP JOAO FREDERICO FERREIRA GOMES,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,120,ESCOLA MUNICIPAL DEP JOAO FREDERICO FERREIRA GOMES,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,ESCOLA MUNICIPAL DEP JOAO FREDERICO FERREIRA GOMES,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,ESCOLA MUNICIPAL DEP JOAO FREDERICO FERREIRA GOMES,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,136,ESCOLA MUNICIPAL DEP JOAO FREDERICO FERREIRA GOMES,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,71,EMTI PROF PRISCO BEZERRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,81,EMTI PROF PRISCO BEZERRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,59,ESCOLA MUNICIPAL JOAO NUNES PINHEIRO,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,65,ESCOLA MUNICIPAL JOAO NUNES PINHEIRO,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,59,EMTI PROF PRISCO BEZERRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,65,EMTI PROF PRISCO BEZERRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,120,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,108,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,113,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,101,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,117,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,133,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,122,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,125,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,95,EEFM AYRTON SENNA DA SILVA,DOM LUSTOSA,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,102,INSTITUTO DE ARTE E CIDADANIA DO CEARA -  IAC/CE (ANTIGO GETSEMANI),ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,59,INSTITUTO DE ARTE E CIDADANIA DO CEARA -  IAC/CE (ANTIGO GETSEMANI),ANTÔNIO BEZERRA,3
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,116,EEM LICEU DO CONJUNTO CEARA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,81,EEEP PROFESSOR CESAR CAMPELO,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,126,EMEIF IRMÃ MARIA EVANETE,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,128,EEFM DOUTOR GENTIL BARREIRA,CONJUNTO CEARÁ I,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,105,EMEIF MANOEL CAETANO DE SOUZA,GENIBAÚ,11
2024,1,FORTALEZA,ANDRÉ FERNANDES,PL,119,COLÉGIO LUÍZA TÁVORA,CONJUNTO CEARÁ I,11
